Date,Price,Open,High,Low,Vol.,Change %
4/15/2021,"1,200.20","1,174.00","1,207.20","1,172.60",12.56K,1.94%
4/14/2021,"1,177.40","1,159.40","1,188.00","1,158.10",13.95K,1.75%
4/13/2021,"1,157.10","1,174.80","1,186.40","1,155.60",19.64K,-1.51%
4/12/2021,"1,174.80","1,208.30","1,209.40","1,168.90",12.97K,-2.85%
4/9/2021,"1,209.30","1,236.10","1,237.50","1,193.20",13.57K,-2.11%
4/8/2021,"1,235.40","1,234.40","1,243.70","1,222.10",8.23K,0.28%
4/7/2021,"1,231.90","1,245.70","1,252.50","1,226.40",12.65K,-0.69%
4/6/2021,"1,240.50","1,215.80","1,248.70","1,202.80",12.52K,2.54%
4/5/2021,"1,209.80","1,216.90","1,225.00","1,196.50",7.01K,0.10%
4/1/2021,"1,208.60","1,191.40","1,217.50","1,176.60",,1.44%
3/31/2021,"1,191.50","1,159.50","1,198.30","1,159.10",11.56K,2.66%
3/30/2021,"1,160.60","1,180.40","1,189.90","1,156.20",14.98K,-1.93%
3/29/2021,"1,183.40","1,190.55","1,205.50","1,166.60",,0.14%
3/26/2021,"1,181.70","1,156.10","1,194.90","1,154.20",11.46K,2.00%
3/25/2021,"1,158.50","1,177.60","1,188.40","1,148.50",14.91K,-2.22%
3/24/2021,"1,184.80","1,172.80","1,194.50","1,166.00",9.58K,0.51%
3/23/2021,"1,178.80","1,191.00","1,200.40","1,172.50",6.31K,-0.78%
3/22/2021,"1,188.10","1,200.60","1,200.60","1,167.70",7.41K,-1.33%
3/19/2021,"1,204.10","1,215.50","1,218.70","1,175.90",3.78K,-1.43%
3/18/2021,"1,221.60","1,219.10","1,237.70","1,211.30",3.92K,1.50%
3/17/2021,"1,203.60","1,220.10","1,225.30","1,193.00",3.41K,-1.62%
3/16/2021,"1,223.40","1,224.50","1,244.00","1,210.40",4.69K,0.78%
3/15/2021,"1,213.90","1,211.90","1,228.40","1,206.00",2.49K,0.79%
3/12/2021,"1,204.40","1,207.00","1,219.00","1,176.20",2.59K,-0.22%
3/11/2021,"1,207.00","1,213.50","1,236.10","1,200.40",3.49K,0.03%
3/10/2021,"1,206.60","1,180.70","1,213.20","1,160.00",2.73K,2.25%
3/9/2021,"1,180.00","1,145.70","1,186.30","1,141.50",2.64K,2.02%
3/8/2021,"1,156.60","1,137.60","1,161.40","1,124.40",3.55K,2.09%
3/5/2021,"1,132.90","1,135.50","1,138.70","1,115.20",1.82K,-0.61%
3/4/2021,"1,139.90","1,174.50","1,187.30","1,124.80",2.44K,-3.94%
3/3/2021,"1,186.60","1,211.00","1,221.40","1,170.70",3.72K,-2.63%
3/2/2021,"1,218.60","1,196.00","1,220.90","1,178.20",2.60K,1.97%
3/1/2021,"1,195.10","1,186.40","1,234.60","1,186.40",1.42K,0.49%
2/26/2021,"1,189.30","1,226.80","1,242.00","1,175.60",0.72K,-3.75%
2/25/2021,"1,235.70","1,274.10","1,277.20","1,226.80",1.60K,-1.87%
2/24/2021,"1,259.20","1,260.55","1,278.80","1,241.80",,1.21%
2/23/2021,"1,244.10","1,288.80","1,290.00","1,222.30",1.90K,-3.29%
2/22/2021,"1,286.40","1,292.80","1,313.00","1,275.00",1.41K,-0.82%
2/19/2021,"1,297.10","1,290.20","1,313.10","1,244.40",1.16K,1.47%
2/18/2021,"1,278.30","1,278.00","1,299.00","1,259.50",0.49K,1.34%
2/17/2021,"1,261.40","1,271.80","1,275.80","1,236.20",0.76K,-1.68%
2/16/2021,"1,282.90","1,274.00","1,351.20","1,270.00",1.37K,-2.72%
2/15/2021,"1,318.75","1,271.40","1,320.25","1,270.60",,3.72%
2/14/2021,"1,271.45","1,264.25","1,272.20","1,264.00",,0.79%
2/12/2021,"1,261.50","1,246.00","1,265.80","1,225.00",0.38K,0.94%
2/11/2021,"1,249.80","1,248.80","1,282.40","1,237.70",0.43K,0.01%
2/10/2021,"1,249.70","1,199.10","1,265.70","1,199.10",0.88K,4.44%
2/9/2021,"1,196.60","1,180.00","1,208.00","1,180.00",0.39K,1.64%
2/8/2021,"1,177.30","1,140.60","1,188.80","1,140.60",0.33K,3.63%
2/5/2021,"1,136.10","1,110.30","1,140.60","1,110.00",0.26K,2.80%
2/4/2021,"1,105.20","1,114.40","1,114.40","1,088.00",0.44K,-1.05%
2/3/2021,"1,116.90","1,106.00","1,117.20","1,103.00",0.26K,1.74%
2/2/2021,"1,097.80","1,136.80","1,136.80","1,095.70",0.24K,-3.73%
2/1/2021,"1,140.30","1,098.00","1,143.00","1,098.00",1.24K,5.25%
1/29/2021,"1,083.40","1,081.40","1,124.00","1,079.10",0.23K,0.64%
1/28/2021,"1,076.50","1,072.70","1,108.00","1,059.80",0.29K,-0.23%
1/27/2021,"1,079.00","1,108.00","1,108.00","1,064.10",14.02K,-2.56%
1/26/2021,"1,107.40","1,104.70","1,113.80","1,085.00",8.66K,0.24%
1/25/2021,"1,104.70","1,110.20","1,125.30","1,086.20",12.13K,-0.62%
1/22/2021,"1,111.60","1,137.10","1,138.80","1,092.60",13.14K,-1.45%
1/21/2021,"1,128.00","1,121.00","1,163.40","1,105.80",17.10K,1.04%
1/20/2021,"1,116.40","1,093.30","1,124.20","1,085.40",10.77K,2.23%
1/19/2021,"1,092.00","1,079.80","1,109.70","1,072.00",14.72K,-0.56%
1/18/2021,"1,098.10","1,072.30","1,100.00","1,072.30",,2.41%
1/17/2021,"1,072.30","1,079.20","1,089.10","1,072.20",,-1.61%
1/15/2021,"1,089.90","1,126.60","1,129.90","1,076.50",13.51K,-3.24%
1/14/2021,"1,126.40","1,104.70","1,130.00","1,101.00",9.13K,1.41%
1/13/2021,"1,110.70","1,077.50","1,113.10","1,067.00",13.76K,4.02%
1/12/2021,"1,067.80","1,040.00","1,083.00","1,040.00",13.03K,2.22%
1/11/2021,"1,044.60","1,075.00","1,077.70","1,011.00",18.67K,-2.49%
1/8/2021,"1,071.30","1,129.90","1,139.70","1,058.40",20.39K,-4.74%
1/7/2021,"1,124.60","1,107.60","1,132.00","1,098.00",12.16K,1.30%
1/6/2021,"1,110.20","1,121.40","1,126.80","1,087.00",15.34K,-0.84%
1/5/2021,"1,119.60","1,077.50","1,125.40","1,068.10",15.80K,4.49%
1/4/2021,"1,071.50","1,081.00","1,142.00","1,055.00",26.65K,-0.74%
1/1/2021,"1,079.50","1,079.50","1,079.50","1,079.50",,0.03%
12/31/2020,"1,079.20","1,081.00","1,091.80","1,071.40",8.40K,0.06%
12/30/2020,"1,078.50","1,064.80","1,082.20","1,060.50",9.22K,1.68%
12/29/2020,"1,060.70","1,047.55","1,073.30","1,044.80",,1.11%
12/28/2020,"1,049.10","1,033.10","1,063.20","1,033.10",8.48K,1.36%
12/24/2020,"1,035.00","1,024.50","1,037.70","1,022.80",4.66K,1.08%
12/23/2020,"1,023.90","1,012.00","1,029.60","1,010.00",8.87K,0.80%
12/22/2020,"1,015.80","1,018.40","1,029.10",995.8,10.80K,-0.58%
12/21/2020,"1,021.70","1,052.20","1,066.50",932.3,16.09K,-2.60%
12/18/2020,"1,049.00","1,056.80","1,063.80","1,037.40",4.48K,-0.64%
12/17/2020,"1,055.80","1,047.50","1,069.80","1,041.30",6.37K,1.45%
12/16/2020,"1,040.70","1,050.20","1,063.10","1,031.80",7.98K,-0.33%
12/15/2020,"1,044.10","1,022.30","1,050.80","1,016.40",4.64K,2.34%
12/14/2020,"1,020.20","1,021.80","1,037.90","1,010.10",4.48K,-0.59%
12/11/2020,"1,026.30","1,041.50","1,047.30","1,012.00",4.72K,-0.52%
12/10/2020,"1,031.70","1,011.50","1,052.80","1,010.50",3.79K,0.91%
12/9/2020,"1,022.40","1,041.70","1,046.00","1,002.00",3.15K,-1.79%
12/8/2020,"1,041.00","1,036.00","1,048.90","1,028.10",3.34K,-1.19%
12/7/2020,"1,053.50","1,073.80","1,081.60","1,017.90",4.32K,-2.13%
12/4/2020,"1,076.40","1,041.00","1,096.50","1,037.30",2.74K,3.30%
12/3/2020,"1,042.00","1,022.50","1,046.90","1,008.60",1.67K,2.55%
12/2/2020,"1,016.10","1,009.20","1,027.00",991.9,1.72K,0.77%
12/1/2020,"1,008.30",974.6,"1,012.00",973.3,1.77K,3.89%
11/30/2020,970.5,975.1,987.8,961.6,1.21K,0.02%
11/27/2020,970.3,977.2,978.1,953.4,1.16K,0.54%
11/26/2020,965.05,971.6,974.2,954.55,,-0.64%
11/25/2020,971.3,964,973.4,953.85,,0.88%
11/24/2020,962.8,942.7,971.3,930.1,1.55K,2.87%
11/23/2020,935.9,957,959.6,925,1.75K,-2.62%
11/20/2020,961.1,958.2,970.3,952,1.46K,0.69%
11/19/2020,954.5,948.9,960.4,940.3,0.48K,0.08%
11/18/2020,953.7,937.3,962.5,920.8,0.31K,1.37%
11/17/2020,940.8,933,944.5,927,0.63K,1.02%
11/16/2020,931.3,898.8,935.2,894.5,0.45K,3.48%
11/13/2020,900,884.2,903.1,884.2,0.23K,1.40%
11/12/2020,887.6,874.3,889.1,869.3,0.30K,1.81%
11/11/2020,871.8,889,893.5,863.4,0.33K,-2.73%
11/10/2020,896.3,875,899.1,870,0.39K,2.98%
11/9/2020,870.4,907.5,911.6,851,0.50K,-3.59%
11/6/2020,902.8,902.4,918,894,0.18K,0.00%
11/5/2020,902.8,877,910.4,877,0.11K,3.39%
11/4/2020,873.2,870,882.3,852.1,0.49K,-0.52%
11/3/2020,877.8,869,887,863.3,0.26K,1.68%
11/2/2020,863.3,851.1,868.3,843.1,0.57K,1.28%
10/30/2020,852.4,855.5,865.1,848.8,0.12K,-0.16%
10/29/2020,853.8,873,880,850.4,0.21K,-2.42%
10/28/2020,875,883,890,856.2,16.17K,-1.33%
10/27/2020,886.8,873.4,889.1,872.6,9.31K,1.07%
10/26/2020,877.4,909.8,911,870.8,16.32K,-3.23%
10/23/2020,906.7,885,924.1,881.5,21.36K,2.57%
10/22/2020,884,890.9,895.6,861.7,12.52K,-1.11%
10/21/2020,893.9,876.7,898.7,875.1,9.88K,1.89%
10/20/2020,877.3,861.1,884.1,852.1,12.02K,1.60%
10/19/2020,863.5,867.7,880.9,852.8,9.62K,-0.67%
10/16/2020,869.3,868,878.7,857.7,10.39K,0.93%
10/15/2020,861.3,862.8,870.1,841.7,14.53K,-0.24%
10/14/2020,863.4,871.7,882.4,858,10.98K,-1.13%
10/13/2020,873.3,881.1,885.4,863,10.11K,-0.34%
10/12/2020,876.3,897.1,897.1,872.9,9.34K,-2.01%
10/9/2020,894.3,870,901.9,868.3,13.46K,3.51%
10/8/2020,864,868.8,878.7,861.1,9.15K,-0.32%
10/7/2020,866.8,859.8,876.1,855.5,9.61K,-0.40%
10/6/2020,870.3,907,909.8,855,15.46K,-3.80%
10/5/2020,904.7,890.2,913,880.7,8.62K,1.49%
10/2/2020,891.4,906.1,908.8,887.2,9.15K,-1.61%
10/1/2020,906,900.5,919.1,895.1,11.85K,-0.35%
9/30/2020,909.2,893.5,914.5,873.5,14.96K,1.28%
9/29/2020,897.7,891.5,899.5,880.7,12.85K,1.07%
9/28/2020,888.2,855.75,895.4,849.95,,4.59%
9/25/2020,849.2,850.8,867.2,836.5,10.52K,0.46%
9/24/2020,845.3,841.8,855.3,829.2,8.13K,-0.65%
9/23/2020,850.8,871.4,883.9,839,10.20K,-1.78%
9/22/2020,866.2,894.3,901.1,864.7,8.77K,-2.09%
9/21/2020,884.7,938.5,951.9,863.3,7.65K,-6.49%
9/18/2020,946.1,946,957.8,938.7,2.26K,0.79%
9/17/2020,938.7,983.2,983.2,933,4.53K,-4.25%
9/16/2020,980.4,985.2,996,975.8,1.98K,-0.88%
9/15/2020,989.1,969.3,990.9,967.4,2.51K,2.45%
9/14/2020,965.4,945,971.9,941,3.79K,2.05%
9/11/2020,946,940.3,955.2,934.2,1.93K,-0.13%
9/10/2020,947.2,930,952,927.1,1.39K,1.77%
9/9/2020,930.7,907.7,933.8,907.1,2.42K,1.44%
9/8/2020,917.5,910.8,926.8,898.8,2.41K,0.56%
9/7/2020,912.35,903.05,914.5,900.1,,1.04%
9/6/2020,903,907.45,907.65,901.3,,-0.25%
9/4/2020,905.3,897,922.2,897,1.71K,0.93%
9/3/2020,897,916.3,927.8,890.3,1.71K,-1.68%
9/2/2020,912.3,957.5,961.8,908,1.76K,-5.11%
9/1/2020,961.4,947.6,979.4,945,1.64K,1.48%
8/31/2020,947.4,951,958,941.1,1.29K,-0.18%
8/28/2020,949.1,943.5,958.6,943,2.47K,2.04%
8/27/2020,930.1,945.3,960,918.8,,-1.82%
8/26/2020,947.3,941.9,953.1,924,1.28K,0.63%
8/25/2020,941.4,932.5,947.7,931.6,1.37K,1.04%
8/24/2020,931.7,931,952.8,928.1,1.00K,-0.12%
8/21/2020,932.8,938.4,943.4,911.6,0.58K,-0.10%
8/20/2020,933.7,951.2,961.2,924.4,0.36K,-3.01%
8/19/2020,962.7,983,985.4,947.2,0.24K,-1.98%
8/18/2020,982.1,980.2,995.9,963.8,0.28K,0.78%
8/17/2020,974.5,971.8,982.1,963.5,0.57K,0.90%
8/14/2020,965.8,983,988.1,962,0.18K,-2.43%
8/13/2020,989.9,960.3,991,956.2,0.31K,2.46%
8/12/2020,966.1,948.9,982.1,937.5,0.45K,-1.26%
8/11/2020,978.4,"1,012.30","1,013.40",950.5,0.53K,-3.07%
8/10/2020,"1,009.40",985.1,"1,033.00",985.1,0.54K,3.27%
8/7/2020,977.4,"1,035.40","1,036.20",970,0.34K,-4.25%
8/6/2020,"1,020.80","1,000.10","1,033.00",999.3,0.82K,2.60%
8/5/2020,994.9,966.9,"1,013.40",954.2,0.26K,3.53%
8/4/2020,961,944.8,965,938.2,0.20K,2.45%
8/3/2020,938,927,944.6,921.3,0.09K,1.99%
7/31/2020,919.7,919.95,932.05,909.95,,-0.09%
7/30/2020,920.55,959,964.1,894.5,,-4.04%
7/29/2020,959.35,987.75,990.7,951.35,,-2.87%
7/28/2020,987.65,995.9,"1,002.00",940.15,,-0.83%
7/27/2020,995.9,966.1,998.7,955.2,,3.08%
7/26/2020,966.15,957.75,970,955.9,,1.13%
7/24/2020,955.35,949.5,967,932.7,,0.61%
7/23/2020,949.55,962.3,974.9,944.3,,-1.34%
7/22/2020,962.4,926.45,971.55,907.5,,3.84%
7/21/2020,926.85,863.2,934.65,861.7,,7.42%
7/20/2020,862.8,851.9,868.15,845.6,,1.29%
7/19/2020,851.8,851.5,852.7,850,,0.11%
7/17/2020,850.9,833.9,855,831.6,,2.06%
7/16/2020,833.7,845.8,847.2,825.9,,-1.49%
7/15/2020,846.35,843.75,852.65,835,,0.30%
7/14/2020,843.85,849.9,850.6,825.7,,-0.71%
7/13/2020,849.9,844.8,870.2,844.8,,0.60%
7/12/2020,844.8,843.15,848.6,843.15,,0.39%
7/10/2020,841.5,853.55,863,840.35,,-1.41%
7/9/2020,853.55,881.6,892,842.15,,-3.19%
7/8/2020,881.7,861.65,888.25,860.4,,2.33%
7/7/2020,861.6,842.7,866.25,829.35,,2.25%
7/6/2020,842.6,826.65,854.25,823.2,,1.92%
7/5/2020,826.75,823.7,827.45,823.7,,0.12%
7/3/2020,825.8,827.75,830.55,819.25,,-0.22%
7/2/2020,827.65,836.6,845.3,824.55,,-1.05%
7/1/2020,836.45,852.8,864.45,821.35,,-1.89%
6/30/2020,852.6,832.5,855.75,822.9,,2.44%
6/29/2020,832.3,815.6,832.75,815.3,,2.06%
6/28/2020,815.5,816,821.6,815.5,,1.43%
6/26/2020,804,809.35,812.1,793.9,,-0.67%
6/25/2020,809.4,797,811.4,790.65,,1.56%
6/24/2020,796.95,844.35,847.9,795.25,,-5.56%
6/23/2020,843.85,844.5,849.1,828.4,,-0.08%
6/22/2020,844.5,826.8,857.6,823,,2.15%
6/21/2020,826.75,834.85,834.85,826.1,,0.26%
6/19/2020,824.6,814.7,849.6,810.6,,1.22%
6/18/2020,814.7,833.65,837.6,805.9,,-2.29%
6/17/2020,833.8,841,845.55,825.65,,-0.89%
6/16/2020,841.25,831.1,847.7,822.35,,1.23%
6/15/2020,831.05,816.8,832.15,792.75,,1.74%
6/14/2020,816.8,825.5,826.5,815.85,,-0.44%
6/12/2020,820.4,812.65,844.65,808.7,,0.97%
6/11/2020,812.55,850,857.2,811.6,,-4.41%
6/10/2020,850,859.85,870.45,838.05,,-1.16%
6/9/2020,859.95,864.1,868.05,842.05,,-0.47%
6/8/2020,864.05,835.85,868.75,835.65,,3.38%
6/7/2020,835.8,829,837.2,828.35,,0.16%
6/5/2020,834.5,866.1,872.3,818.65,,-3.65%
6/4/2020,866.15,858.2,871.6,845.95,,0.93%
6/3/2020,858.15,872.7,872.7,851.6,,-1.67%
6/2/2020,872.7,900.3,908.5,855.3,,-3.07%
6/1/2020,900.3,877.2,906.55,865.6,,2.63%
5/31/2020,877.2,875.55,877.8,873.25,,0.47%
5/29/2020,873.1,863.65,885.3,847.2,,1.12%
5/28/2020,863.45,879.15,891.9,856.95,,-1.80%
5/27/2020,879.3,869.8,883.15,860.4,,1.08%
5/26/2020,869.9,895,911.6,864,,-2.82%
5/25/2020,895.1,885.9,897,872,,1.08%
5/24/2020,885.5,887,887,881.5,,-0.12%
5/22/2020,886.6,869.3,900.5,848.4,,1.99%
5/21/2020,869.3,932,932,851.3,,-6.70%
5/20/2020,931.75,893.5,943,893.45,,4.28%
5/19/2020,893.55,862.5,897,849,,3.60%
5/18/2020,862.5,842.1,876.65,836.55,,2.52%
5/17/2020,841.3,820.65,844.25,820.65,,2.42%
5/15/2020,821.45,785.6,822.35,780.95,,4.56%
5/14/2020,785.6,776.4,792.3,769.5,,1.18%
5/13/2020,776.45,768.7,781.5,767.6,,1.07%
5/12/2020,768.2,780.7,791.1,768.2,,-1.64%
5/11/2020,781,796.2,800.75,774.3,,-1.91%
5/10/2020,796.2,790.3,796.2,788.8,,0.65%
5/8/2020,791.05,781.55,800.9,779.7,,1.22%
5/7/2020,781.5,764.85,784.9,764.7,,2.19%
5/6/2020,764.75,781.5,785.3,757.75,,-2.15%
5/5/2020,781.55,780.3,788.3,769.5,,0.16%
5/4/2020,780.3,768.1,789,760.5,,1.56%
5/3/2020,768.35,774.85,779.5,762.5,,-1.32%
5/1/2020,778.6,805.7,814.2,770,,-3.34%
4/30/2020,805.5,810.3,823.05,787.7,,-0.64%
4/29/2020,810.65,795.35,828,794.8,,2.06%
4/28/2020,794.3,776.65,801.45,771.3,,2.27%
4/27/2020,776.65,780.2,788.2,767.7,,-0.44%
4/26/2020,780.1,777.9,782.6,776.3,,-0.15%
4/24/2020,781.25,791.3,794.5,764.7,,-1.27%
4/23/2020,791.3,768.9,814.3,766.8,,2.91%
4/22/2020,768.9,758.15,778.2,750.2,,1.45%
4/21/2020,757.9,788.65,791.35,716.8,,-3.89%
4/20/2020,788.6,786.7,802.8,785.45,,0.27%
4/19/2020,786.45,791.85,792.2,785.45,,-0.61%
4/17/2020,791.25,805.45,811.2,784.6,,-1.77%
4/16/2020,805.5,801.3,820.3,780.3,,0.51%
4/15/2020,801.45,818.75,831.65,796.4,,-2.17%
4/14/2020,819.2,753.85,837.9,753.6,,8.60%
4/13/2020,754.3,748.55,756,742.25,,0.71%
4/12/2020,749,751.65,756.3,744.6,,-0.37%
4/10/2020,751.8,751.8,751.8,751.8,,0.04%
4/9/2020,751.5,736.3,757.1,731.9,,2.04%
4/8/2020,736.45,738.2,759.6,725.9,,-0.30%
4/7/2020,738.7,746.65,749.8,732.25,,-1.04%
4/6/2020,746.45,725.15,750.4,723.65,,3.00%
4/5/2020,724.7,718.75,726.25,718.75,,0.01%
4/3/2020,724.6,729.15,730.5,711.2,,-0.62%
4/2/2020,729.15,719.6,734.5,713.25,,1.40%
4/1/2020,719.1,718.1,727.5,701.6,,0.06%
3/31/2020,718.65,723.9,737.15,716.3,,-0.70%
3/30/2020,723.7,741.9,744,710.9,,-2.45%
3/29/2020,741.9,740.1,745.1,733,,0.47%
3/27/2020,738.4,741.2,755.5,727.2,,-0.37%
3/26/2020,741.15,734,744,705,,1.03%
3/25/2020,733.6,734.6,747.8,708.5,,-0.14%
3/24/2020,734.6,665.2,734.75,655.5,,10.44%
3/23/2020,665.15,606,666,606,,9.76%
3/22/2020,606,612,615.4,594.7,,-0.88%
3/20/2020,611.4,596.05,639.8,595.15,,2.72%
3/19/2020,595.2,642.15,644.9,585.3,,-7.30%
3/18/2020,642.1,669,680.8,603.5,,-4.02%
3/17/2020,669,666.8,717.9,600,,0.43%
3/16/2020,666.15,757.85,769.85,562,,-12.11%
3/15/2020,757.9,763.25,774.9,743.5,,-0.71%
3/13/2020,763.3,763.1,818.05,738,,0.09%
3/12/2020,762.65,863.25,868.5,750.45,,-11.65%
3/11/2020,863.2,873.5,886.6,861.9,,-1.18%
3/10/2020,873.5,872.4,892.05,866.8,,0.15%
3/9/2020,872.2,899.7,900.7,860.9,,-3.06%
3/8/2020,899.7,904.1,915.85,896,,-0.51%
3/6/2020,904.35,872.85,905.8,855.15,,3.60%
3/5/2020,872.95,875.7,875.9,856.65,,-0.31%
3/4/2020,875.7,877.95,889.35,866.7,,-0.29%
3/3/2020,878.25,868.7,882.85,859.5,,1.09%
3/2/2020,868.8,852.85,885.2,851.25,,1.86%
3/1/2020,852.95,866.3,866.3,851.2,,-1.55%
2/28/2020,866.35,903.45,903.9,847.85,,-4.13%
2/27/2020,903.65,911.45,924.8,898.6,,-0.85%
2/26/2020,911.4,935.65,937.7,908.9,,-2.60%
2/25/2020,935.7,965.9,972.1,922.75,,-3.15%
2/24/2020,966.15,976.9,979.9,961.4,,-1.16%
2/23/2020,977.45,976.75,981.7,975.65,,0.07%
2/21/2020,976.75,985.65,990.8,972.9,,-0.94%
2/20/2020,986.05,"1,010.25","1,010.65",974.55,,-2.45%
2/19/2020,"1,010.85",995.75,"1,020.90",995.2,,1.51%
2/18/2020,995.8,973.05,996.3,972,,2.33%
2/17/2020,973.1,969.1,975.35,967.5,,0.39%
2/16/2020,969.35,967.3,969.5,966.8,,0.20%
2/14/2020,967.4,971.9,979.1,965.75,,-0.47%
2/13/2020,972,963.75,977.55,963.45,,0.84%
2/12/2020,963.95,971.8,975.05,957.25,,-0.80%
2/11/2020,971.75,965.35,977,962.85,,0.65%
2/10/2020,965.45,970.05,978,956.4,,-0.47%
2/9/2020,970,970.15,972.6,969.15,,-0.02%
2/7/2020,970.15,968.8,978.7,961.15,,0.13%
2/6/2020,968.9,984.2,991.65,963.3,,-1.55%
2/5/2020,984.2,966.85,989.3,963.5,,1.82%
2/4/2020,966.65,971.1,985.2,960.95,,-0.48%
2/3/2020,971.3,967.45,976.1,954.3,,0.32%
2/2/2020,968.25,962.65,969.5,961.3,,0.58%
1/31/2020,962.65,981.3,986.9,959.55,,-1.96%
1/30/2020,981.85,982.5,985,965.55,,-0.07%
1/29/2020,982.5,990.8,"1,000.25",974.25,,-0.83%
1/28/2020,990.7,991.1,996.8,983.65,,-0.06%
1/27/2020,991.3,"1,003.80","1,005.80",987.4,,-1.27%
1/26/2020,"1,004.05","1,010.55","1,015.05","1,003.10",,-0.61%
1/24/2020,"1,010.25","1,009.00","1,021.90","1,004.25",,0.12%
1/23/2020,"1,009.05","1,022.65","1,025.35","1,001.15",,-1.33%
1/22/2020,"1,022.60","1,000.90","1,023.70",995.85,,2.18%
1/21/2020,"1,000.80","1,026.60","1,030.45",993.85,,-2.48%
1/20/2020,"1,026.30","1,031.40","1,034.75","1,013.60",,-0.41%
1/19/2020,"1,030.50","1,028.05","1,031.50","1,024.70",,0.34%
1/17/2020,"1,027.05","1,015.65","1,033.40","1,008.60",,1.16%
1/16/2020,"1,015.30","1,032.25","1,046.55",999.6,,-1.57%
1/15/2020,"1,031.50",989.9,"1,031.50",988.9,,4.27%
1/14/2020,989.25,981.2,990.55,970.25,,0.88%
1/13/2020,980.6,983.1,984.6,969.15,,-0.12%
1/12/2020,981.75,984.25,984.85,980.6,,-0.26%
1/10/2020,984.3,974.05,988.5,967.35,,1.10%
1/9/2020,973.6,960.9,976.4,952.85,,1.31%
1/8/2020,961,977.75,982.05,957.4,,-1.71%
1/7/2020,977.75,969.35,981.6,961.65,,0.87%
1/6/2020,969.35,989.95,998.9,960.7,,-2.02%
1/5/2020,989.3,988.55,997.35,988.55,,0.08%
1/3/2020,988.55,987.4,"1,001.15",985,,0.17%
1/2/2020,986.9,976.15,998.25,972,,1.17%
1/1/2020,975.5,973.55,976.6,972.65,,0.37%
12/31/2019,971.9,965.65,990.5,965.2,,0.74%
12/30/2019,964.75,956.9,967.9,954.5,,0.92%
12/29/2019,956,953.15,956.5,951.9,,0.91%
12/27/2019,947.35,950.35,956.4,943.95,,-0.18%
12/26/2019,949.1,944.1,963.5,941.25,,0.65%
12/25/2019,943,945.6,947.15,941.8,,-0.27%
12/24/2019,945.6,932.7,948.15,929.55,,1.40%
12/23/2019,932.5,919,941.2,913.55,,1.49%
12/22/2019,918.85,912.25,919,911.6,,0.73%
12/20/2019,912.15,936.95,939.85,910.8,,-2.59%
12/19/2019,936.4,936.9,941.3,928.25,,0.06%
12/18/2019,935.8,929.1,938.9,925.4,,0.73%
12/17/2019,929.05,931.25,936.8,921.3,,-0.23%
12/16/2019,931.15,928.9,938.2,928.05,,0.28%
12/15/2019,928.55,930.6,931.1,928.3,,-0.22%
12/13/2019,930.6,946.45,947.5,925,,-1.58%
12/12/2019,945.5,941.4,951.4,937.3,,0.44%
12/11/2019,941.4,919.35,947.4,917.7,,2.48%
12/10/2019,918.65,896.2,926.6,895.8,,2.50%
12/9/2019,896.25,897.55,902.6,890.05,,-0.21%
12/8/2019,898.1,898.45,899.1,896.4,,0.02%
12/6/2019,897.9,898,903.55,892.85,,-0.09%
12/5/2019,898.7,900,903.8,886.5,,-0.15%
12/4/2019,900.05,912.4,918.35,896.75,,-1.31%
12/3/2019,912,900.5,913.95,897.55,,1.29%
12/2/2019,900.4,899.5,906.25,892.8,,0.13%
12/1/2019,899.25,898.05,899.4,896.7,,0.13%
11/29/2019,898.1,895.2,904.2,894.15,,0.28%
11/28/2019,895.55,899.4,899.6,891,,-0.44%
11/27/2019,899.5,909.9,910.5,891.3,,-1.13%
11/26/2019,909.8,898.4,918.85,896.4,,1.26%
11/25/2019,898.45,894.6,903,892.6,,0.44%
11/24/2019,894.55,893.75,895.05,891.75,,0.09%
11/22/2019,893.75,918.05,919.1,888.4,,-2.59%
11/21/2019,917.5,920.3,929.7,912.4,,-0.25%
11/20/2019,919.8,912.6,922,908.8,,0.81%
11/19/2019,912.4,897.15,914.3,896.45,,1.71%
11/18/2019,897.1,893.55,901.9,881.15,,0.43%
11/17/2019,893.25,892.55,894.55,891.95,,0.10%
11/15/2019,892.4,882.7,898.7,877.1,,1.08%
11/14/2019,882.85,875.75,886.9,872.3,,0.77%
11/13/2019,876.1,873.7,879.6,869.65,,0.23%
11/12/2019,874.05,876.9,883,867.85,,-0.36%
11/11/2019,877.2,890.8,894.9,875.8,,-1.61%
11/10/2019,891.55,890.15,892.5,889.95,,0.21%
11/8/2019,889.7,913.85,913.85,889.6,,-2.68%
11/7/2019,914.2,932.45,938.05,907.2,,-1.94%
11/6/2019,932.3,932.2,936.8,926.2,,0.01%
11/5/2019,932.25,939.65,943.5,928.5,,-0.75%
11/4/2019,939.3,955.5,959.9,936.2,,-1.61%
11/3/2019,954.7,954.45,957.2,954.1,,0.01%
11/1/2019,954.65,936.6,959.45,933.45,,1.96%
10/31/2019,936.3,928.5,943.4,926.55,,0.89%
10/30/2019,928.05,924.95,931.85,918.4,,0.37%
10/29/2019,924.6,920.5,926.2,912.75,,0.46%
10/28/2019,920.35,931.1,938.35,917.4,,-1.14%
10/27/2019,930.95,930.7,931.1,929.6,,0.04%
10/25/2019,930.55,927.55,943.75,927.15,,0.36%
