Date,Price,Open,High,Low,Vol.,Change %
12/6/2011,668.6,642.1,668,638.35,0.05K,3.74%
12/5/2011,644.5,645.35,649.45,638.1,0.05K,0.14%
12/2/2011,643.6,638.8,660.7,638.8,0.02K,2.54%
12/1/2011,627.65,616.05,643.8,605.75,0.13K,2.89%
11/30/2011,610,587,624.9,569.55,0.22K,4.86%
11/29/2011,581.75,579,587.95,577,2.12K,0.59%
11/28/2011,578.35,565.6,595,565.6,3.87K,1.98%
11/25/2011,567.1,578.6,585.9,566.1,,-2.06%
11/24/2011,579,583.7,590.2,574.3,,-0.79%
11/23/2011,583.6,603.5,606.5,580.6,,-3.33%
11/22/2011,603.7,585.1,609.2,584.9,,2.60%
11/21/2011,588.4,601.4,605.1,582.6,,-2.44%
11/18/2011,603.1,611,615.4,597.5,,-0.08%
11/17/2011,603.6,642.15,642.15,606.9,0.00K,-7.76%
11/16/2011,654.35,662.6,662.6,655,0.00K,-1.47%
11/15/2011,664.1,664.1,670.6,656.6,,-0.03%
11/14/2011,664.3,661.8,668.4,654.9,,0.70%
11/11/2011,659.7,644.9,663.9,644.9,,2.39%
11/10/2011,644.3,648.5,653.5,636.7,,-0.68%
11/9/2011,648.7,671.8,678.4,646.5,,-3.48%
11/8/2011,672.1,661.3,679.2,657.1,,1.60%
11/7/2011,661.5,659.7,666.1,649.1,,0.85%
11/4/2011,655.9,657.8,663.7,649.7,,-0.35%
11/3/2011,658.2,647.7,674,636.8,,1.42%
11/2/2011,649,633.4,658.1,631.8,,2.48%
11/1/2011,633.3,643.2,650.4,624.2,,-1.65%
10/31/2011,643.9,664.4,665.3,640.7,,-3.41%
10/28/2011,666.6,671,675,651.5,,-0.70%
10/27/2011,671.3,647.8,677.9,645.5,,3.69%
10/26/2011,647.4,644.1,659.3,642.8,,0.64%
10/25/2011,643.3,640,654.3,632.6,,0.37%
10/24/2011,640.9,620.1,646.8,619.2,,4.14%
10/21/2011,615.4,588.8,624.3,582.5,,4.55%
10/20/2011,588.6,606.8,609.3,579.4,,-2.84%
10/19/2011,605.8,623.5,628,601,,-2.95%
10/18/2011,624.2,617.1,627,598.5,,1.31%
10/17/2011,616.15,626,626,626,0.00K,-1.38%
10/14/2011,624.8,596.6,628,591.2,,4.74%
10/13/2011,596.5,610.9,617.7,589,,-2.33%
10/12/2011,610.7,605,615.8,602.5,,0.93%
10/11/2011,605.1,614.9,617.7,597.8,,-1.58%
10/10/2011,614.8,588,620.3,588,,4.13%
10/7/2011,590.4,607.3,617.9,584.3,,-2.77%
10/6/2011,607.2,573.8,607.2,573.3,,5.84%
10/5/2011,573.7,574.4,576.3,537.1,,1.81%
10/4/2011,563.5,539.4,554,536.65,0.01K,-4.04%
10/3/2011,587.2,613.1,613.3,583.1,,-4.21%
9/30/2011,613,622.3,636.5,608.7,,-1.62%
9/29/2011,623.1,618.1,618.1,617.7,0.00K,0.32%
9/28/2011,621.1,645.4,656.2,618.7,,-4.30%
9/27/2011,649,654.75,654.75,654.75,0.00K,3.60%
9/26/2011,626.45,648.6,648.6,614.5,0.02K,-2.23%
9/23/2011,640.75,648.1,648.1,634.6,0.01K,-3.25%
9/22/2011,662.3,652.75,652.75,652.75,0.01K,-4.50%
9/21/2011,693.5,716.8,723.3,684.3,,-3.29%
9/20/2011,717.1,716.7,724,714.2,,0.10%
9/19/2011,716.4,734.7,735.3,711,,-2.24%
9/16/2011,732.8,725.9,741.6,720.3,,0.91%
9/15/2011,726.2,723.7,729.7,714.1,,0.97%
9/14/2011,719.2,718.3,718.3,718.3,0.00K,-1.07%
9/13/2011,727,706.95,716.85,706.95,0.00K,2.36%
9/12/2011,710.25,722,725.4,700.15,0.02K,-3.64%
9/9/2011,737.1,758.8,764.7,736.5,0.03K,-3.47%
9/8/2011,763.6,760,760.5,760,0.03K,1.70%
9/7/2011,750.85,750.25,750.25,750.25,0.00K,0.45%
9/6/2011,747.45,761.55,767.9,754.7,0.02K,-2.73%
9/5/2011,768.4,779.3,780.8,753.3,,-1.63%
9/2/2011,781.1,787,787,774.1,0.10K,-0.94%
9/1/2011,788.55,783.35,788.2,774.8,0.17K,0.06%
8/31/2011,788.1,780,794.45,778.35,1.13K,1.42%
8/30/2011,777.05,755.85,779.7,753.2,1.97K,2.61%
8/29/2011,757.3,757.9,762,753.6,,-0.47%
8/26/2011,760.9,751.1,762.6,745.3,,1.16%
8/25/2011,752.2,751.2,756.1,743.3,,0.17%
8/24/2011,750.9,760.5,764.9,742.7,,-1.34%
8/23/2011,761.1,762.6,769.3,758.1,,-0.21%
8/22/2011,762.7,752.5,766.4,747.8,,1.30%
8/19/2011,752.9,755.7,761.3,742.1,,-0.36%
8/18/2011,755.6,774.9,779.8,748.8,,-2.35%
8/17/2011,773.8,754.7,783.6,750.8,,2.54%
8/16/2011,754.6,753.5,758.7,742.2,,0.16%
8/15/2011,753.4,747.5,759.3,740.3,,0.84%
8/12/2011,747.1,740.2,749.3,735.6,,1.88%
8/11/2011,733.3,732,732,732,0.00K,0.47%
8/10/2011,729.9,747.2,749.4,723.6,,-2.42%
8/9/2011,748,717.2,748,707.9,,4.38%
8/8/2011,716.6,730.2,739.9,716.6,,-3.62%
8/5/2011,743.5,747.4,753.9,722.7,,-0.56%
8/4/2011,747.7,794.6,798.8,743.1,,-5.77%
8/3/2011,793.5,827.1,829.7,792.3,,-4.02%
8/2/2011,826.7,828.3,835.1,822.6,,-0.17%
8/1/2011,828.1,832.6,849.6,825.5,,-0.53%
7/29/2011,832.5,827.3,833.3,820.5,,0.65%
7/28/2011,827.1,827.5,838.8,824.3,,-0.06%
7/27/2011,827.6,838.7,847.5,824.4,,-1.11%
7/26/2011,836.9,807.5,845.3,806.1,,3.73%
7/25/2011,806.8,804.1,810.4,799,,-0.07%
7/22/2011,807.4,807.3,814.3,800.7,,0.00%
7/21/2011,807.4,794.9,809.5,793.7,,1.61%
7/20/2011,794.6,792.9,797.6,786.8,,0.19%
7/19/2011,793.1,795.7,803.2,787.7,,-0.34%
7/18/2011,795.8,786.4,798.5,780.7,,1.60%
7/15/2011,783.3,781.1,785,770.1,,0.15%
7/14/2011,782.1,783,783,783,0.00K,-0.08%
7/13/2011,782.75,780,780,780,0.00K,1.87%
7/12/2011,768.4,768.2,771.2,748.1,,0.01%
7/11/2011,768.3,775.4,777.3,765.2,,-1.35%
7/8/2011,778.8,786.3,786.6,772.3,,-0.82%
7/7/2011,785.2,770.1,788.7,769.8,,1.89%
7/6/2011,770.6,774.1,780,765.2,,-0.52%
7/5/2011,774.65,771.9,771.9,771.9,0.00K,1.79%
7/4/2011,761,759.8,763.3,756.2,,0.14%
7/1/2011,759.9,757.4,759.9,749.3,,0.34%
6/30/2011,757.3,752.6,763.3,751.6,,0.95%
6/29/2011,750.15,736.75,736.75,736.75,0.00K,1.70%
6/28/2011,737.6,728.9,741.4,724.4,,2.04%
6/27/2011,722.85,723.05,723.05,720.05,0.01K,-1.01%
6/24/2011,730.2,732.9,732.9,732.9,0.00K,-1.53%
6/23/2011,741.55,742,742,741.85,0.00K,-2.90%
6/22/2011,763.7,768.6,775.7,761,,-0.59%
6/21/2011,768.2,752.1,769.4,751.9,,2.91%
6/20/2011,746.5,735,735,735,0.00K,0.38%
6/17/2011,743.7,745.2,746.45,745.2,0.01K,-1.67%
6/16/2011,756.3,775.2,779,749.1,,-2.29%
6/15/2011,774,795,795,784.3,0.02K,-2.14%
6/14/2011,790.9,798.25,798.8,798.25,0.01K,-0.95%
6/13/2011,798.45,812.2,812.2,794.7,0.03K,-2.11%
6/10/2011,815.7,817.55,818.05,806.45,0.01K,-0.09%
6/9/2011,816.4,809.7,816.1,809.7,0.01K,1.33%
6/8/2011,805.7,810,811,795.6,,-0.26%
6/7/2011,807.8,802.85,809.4,802.35,0.03K,1.35%
6/6/2011,797.05,787.35,794.35,787,0.03K,1.76%
6/3/2011,783.25,762.95,779.3,762.95,0.03K,1.93%
6/2/2011,768.4,770.85,777.2,768,0.40K,-1.16%
6/1/2011,777.45,772,788.55,769.8,0.12K,-0.19%
5/31/2011,778.95,761.05,782.25,756.35,0.60K,2.25%
5/30/2011,761.8,763,763.2,758.9,,0.25%
5/27/2011,759.9,753.5,761.25,751.55,2.89K,0.30%
5/26/2011,757.6,751.6,759.8,745.8,,0.70%
5/25/2011,752.3,739.2,752.8,735.6,,1.69%
5/24/2011,739.8,732.5,745.2,731.1,,1.07%
5/23/2011,732,739,740,723.7,,-0.65%
5/20/2011,736.8,728.5,740,725.4,,1.17%
5/19/2011,728.3,735.4,740.2,723.8,,-1.07%
5/18/2011,736.2,720.7,738,720.3,,2.01%
5/17/2011,721.7,710.3,722,705.4,,1.56%
5/16/2011,710.6,711.7,719.5,705.6,,0.24%
5/13/2011,708.9,713.9,724.6,703,,-0.76%
5/12/2011,714.3,714.3,723.4,695.9,,-0.04%
5/11/2011,714.6,730.9,737.2,713.1,,-2.31%
5/10/2011,731.5,730.8,740.6,727.6,,0.33%
5/9/2011,729.1,718.9,735.2,716.3,,1.25%
5/6/2011,720.1,711.5,732.5,707.5,,1.22%
5/5/2011,711.4,748.9,752.8,700.1,,-4.99%
